gun;cut_off_time;kabul_ili;varis_ili;gonderi_turu;id;varýs_gunu
2;17:30:00;46;67;KARGO;11659;NULL
2;17:30:00;46;67;MEKTUP;11660;NULL
2;17:30:00;46;68;APG;11661;NULL
2;17:30:00;46;68;KARGO;11662;NULL
2;17:30:00;46;68;MEKTUP;11663;NULL
2;17:30:00;46;69;APG;11664;NULL
2;17:30:00;46;69;KARGO;11665;NULL
2;17:30:00;46;69;MEKTUP;11666;NULL
2;17:30:00;46;70;APG;11667;NULL
2;17:30:00;46;70;KARGO;11668;NULL
2;17:30:00;46;70;MEKTUP;11669;NULL
2;17:30:00;46;71;APG;11670;NULL
2;17:30:00;46;71;KARGO;11671;NULL
2;17:30:00;46;71;MEKTUP;11672;NULL
1;16:00:00;46;72;APG;11673;NULL
2;17:30:00;46;72;APG;11674;NULL
1;16:00:00;46;72;KARGO;11675;NULL
2;17:30:00;46;72;KARGO;11676;NULL
1;16:00:00;46;72;MEKTUP;11677;NULL
2;17:30:00;46;72;MEKTUP;11678;NULL
1;16:00:00;46;73;APG;11679;NULL
2;17:30:00;46;73;APG;11680;NULL
1;16:00:00;46;73;KARGO;11681;NULL
2;17:30:00;46;73;KARGO;11682;NULL
2;16:00:00;46;73;MEKTUP;11683;NULL
3;17:30:00;46;73;MEKTUP;11684;NULL
2;17:30:00;46;74;APG;11685;NULL
2;17:30:00;46;74;KARGO;11686;NULL
2;17:30:00;46;74;MEKTUP;11687;NULL
2;17:30:00;46;75;APG;11688;NULL
2;17:30:00;46;75;KARGO;11689;NULL
2;17:30:00;46;75;MEKTUP;11690;NULL
2;17:30:00;46;76;APG;11691;NULL
2;17:30:00;46;76;KARGO;11692;NULL
2;17:30:00;46;76;MEKTUP;11693;NULL
2;17:30:00;46;77;APG;11694;NULL
2;17:30:00;46;77;KARGO;11695;NULL
2;17:30:00;46;77;MEKTUP;11696;NULL
2;17:30:00;46;78;APG;11697;NULL
2;17:30:00;46;78;KARGO;11698;NULL
2;17:30:00;46;78;MEKTUP;11699;NULL
1;17:30:00;46;79;APG;11700;NULL
1;17:30:00;46;79;KARGO;11701;NULL
1;17:30:00;46;79;MEKTUP;11702;NULL
1;17:30:00;46;80;APG;11703;NULL
1;17:30:00;46;80;KARGO;11704;NULL
1;17:30:00;46;80;MEKTUP;11705;NULL
2;17:30:00;46;81;APG;11706;NULL
2;17:30:00;46;81;KARGO;11707;NULL
2;17:30:00;46;81;MEKTUP;11708;NULL
2;17:30:00;47;1;APG;11709;NULL
2;17:30:00;47;1;KARGO;11710;NULL
2;17:30:00;47;1;MEKTUP;11711;NULL
2;17:30:00;47;2;APG;11712;NULL
2;17:30:00;47;2;KARGO;11713;NULL
2;17:30:00;47;2;MEKTUP;11714;NULL
2;17:30:00;47;3;APG;11715;NULL
2;17:30:00;47;3;KARGO;11716;NULL
2;17:30:00;47;3;MEKTUP;11717;NULL
2;17:30:00;47;4;APG;11718;NULL
2;17:30:00;47;4;KARGO;11719;NULL
2;17:30:00;47;4;MEKTUP;11720;NULL
2;17:30:00;47;5;APG;11721;NULL
2;17:30:00;47;5;KARGO;11722;NULL
2;17:30:00;47;5;MEKTUP;11723;NULL
2;17:30:00;47;6;APG;11724;NULL
2;17:30:00;47;6;KARGO;11725;NULL
2;17:30:00;47;6;MEKTUP;11726;NULL
2;17:30:00;47;7;APG;11727;NULL
2;17:30:00;47;7;KARGO;11728;NULL
2;17:30:00;47;7;MEKTUP;11729;NULL
2;17:30:00;47;8;APG;11730;NULL
2;17:30:00;47;8;KARGO;11731;NULL
2;17:30:00;47;8;MEKTUP;11732;NULL
2;17:30:00;47;9;APG;11733;NULL
3;17:30:00;47;9;KARGO;11734;NULL
2;17:30:00;47;9;MEKTUP;11735;NULL
2;17:30:00;47;10;APG;11736;NULL
2;17:30:00;47;10;KARGO;11737;NULL
2;17:30:00;47;10;MEKTUP;11738;NULL
2;17:30:00;47;11;APG;11739;NULL
2;17:30:00;47;11;KARGO;11740;NULL
2;17:30:00;47;11;MEKTUP;11741;NULL
1;17:30:00;47;12;APG;11742;NULL
1;17:30:00;47;12;KARGO;11743;NULL
1;17:30:00;47;12;MEKTUP;11744;NULL
1;17:30:00;47;13;APG;11745;NULL
1;17:30:00;47;13;KARGO;11746;NULL
1;17:30:00;47;13;MEKTUP;11747;NULL
2;17:30:00;47;14;APG;11748;NULL
2;17:30:00;47;14;KARGO;11749;NULL
2;17:30:00;47;14;MEKTUP;11750;NULL
2;17:30:00;47;15;APG;11751;NULL
2;17:30:00;47;15;KARGO;11752;NULL
3;17:30:00;47;15;MEKTUP;11753;NULL
2;17:30:00;47;16;APG;11754;NULL
2;17:30:00;47;16;KARGO;11755;NULL
2;17:30:00;47;16;MEKTUP;11756;NULL
2;17:30:00;47;17;APG;11757;NULL
2;17:30:00;47;17;KARGO;11758;NULL
2;17:30:00;47;17;MEKTUP;11759;NULL
2;17:30:00;47;18;APG;11760;NULL
2;17:30:00;47;18;KARGO;11761;NULL
2;17:30:00;47;18;MEKTUP;11762;NULL
2;17:30:00;47;19;APG;11763;NULL
2;17:30:00;47;19;KARGO;11764;NULL
2;17:30:00;47;19;MEKTUP;11765;NULL
3;17:30:00;47;20;APG;11766;NULL
2;17:30:00;47;20;KARGO;11767;NULL
3;17:30:00;47;20;MEKTUP;11768;NULL
1;17:30:00;47;21;APG;11769;NULL
1;17:30:00;47;21;KARGO;11770;NULL
1;17:30:00;47;21;MEKTUP;11771;NULL
2;17:30:00;47;22;APG;11772;NULL
3;17:30:00;47;22;KARGO;11773;NULL
2;17:30:00;47;22;MEKTUP;11774;NULL
1;17:30:00;47;23;APG;11775;NULL
1;17:30:00;47;23;KARGO;11776;NULL
1;17:30:00;47;23;MEKTUP;11777;NULL
2;17:30:00;47;24;APG;11778;NULL
2;17:30:00;47;24;KARGO;11779;NULL
2;17:30:00;47;24;MEKTUP;11780;NULL
1;17:30:00;47;25;APG;11781;NULL
1;17:30:00;47;25;KARGO;11782;NULL
1;17:30:00;47;25;MEKTUP;11783;NULL
2;17:30:00;47;26;APG;11784;NULL
2;17:30:00;47;26;KARGO;11785;NULL
2;17:30:00;47;26;MEKTUP;11786;NULL
1;17:30:00;47;27;APG;11787;NULL
1;17:30:00;47;27;KARGO;11788;NULL
1;17:30:00;47;27;MEKTUP;11789;NULL
3;17:30:00;47;28;APG;11790;NULL
3;17:30:00;47;28;KARGO;11791;NULL
3;17:30:00;47;28;MEKTUP;11792;NULL
2;17:30:00;47;29;APG;11793;NULL
2;17:30:00;47;29;KARGO;11794;NULL
2;17:30:00;47;29;MEKTUP;11795;NULL
2;17:30:00;47;30;APG;11796;NULL
2;17:30:00;47;30;KARGO;11797;NULL
2;17:30:00;47;30;MEKTUP;11798;NULL
2;17:30:00;47;31;APG;11799;NULL
2;17:30:00;47;31;KARGO;11800;NULL
2;17:30:00;47;31;MEKTUP;11801;NULL
2;17:30:00;47;32;APG;11802;NULL
2;17:30:00;47;32;KARGO;11803;NULL
2;17:30:00;47;32;MEKTUP;11804;NULL
2;17:30:00;47;33;APG;11805;NULL
2;17:30:00;47;33;KARGO;11806;NULL
2;17:30:00;47;33;MEKTUP;11807;NULL
2;17:30:00;47;34;APG;11808;NULL
2;17:30:00;47;34;KARGO;11809;NULL
2;17:30:00;47;34;MEKTUP;11810;NULL
2;17:30:00;47;35;APG;11811;NULL
2;17:30:00;47;35;KARGO;11812;NULL
2;17:30:00;47;35;MEKTUP;11813;NULL
2;17:30:00;47;36;APG;11814;NULL
2;17:30:00;47;36;KARGO;11815;NULL
2;17:30:00;47;36;MEKTUP;11816;NULL
2;17:30:00;47;37;APG;11817;NULL
2;17:30:00;47;37;KARGO;11818;NULL
2;17:30:00;47;37;MEKTUP;11819;NULL
2;17:30:00;47;38;APG;11820;NULL
2;17:30:00;47;38;KARGO;11821;NULL
2;17:30:00;47;38;MEKTUP;11822;NULL
2;17:30:00;47;39;APG;11823;NULL
3;17:30:00;47;39;KARGO;11824;NULL
2;17:30:00;47;39;MEKTUP;11825;NULL
2;17:30:00;47;40;APG;11826;NULL
2;17:30:00;47;40;KARGO;11827;NULL
2;17:30:00;47;40;MEKTUP;11828;NULL
2;17:30:00;47;41;APG;11829;NULL
2;17:30:00;47;41;KARGO;11830;NULL
2;17:30:00;47;41;MEKTUP;11831;NULL
2;17:30:00;47;42;APG;11832;NULL
2;17:30:00;47;42;KARGO;11833;NULL
2;17:30:00;47;42;MEKTUP;11834;NULL
2;17:30:00;47;43;APG;11835;NULL
2;17:30:00;47;43;KARGO;11836;NULL
2;17:30:00;47;43;MEKTUP;11837;NULL
1;17:30:00;47;44;APG;11838;NULL
1;17:30:00;47;44;KARGO;11839;NULL
1;17:30:00;47;44;MEKTUP;11840;NULL
2;17:30:00;47;45;APG;11841;NULL
2;17:30:00;47;45;KARGO;11842;NULL
2;17:30:00;47;45;MEKTUP;11843;NULL
2;17:30:00;47;46;APG;11844;NULL
2;17:30:00;47;46;KARGO;11845;NULL
2;17:30:00;47;46;MEKTUP;11846;NULL
2;17:30:00;47;48;APG;11847;NULL
2;17:30:00;47;48;KARGO;11848;NULL
2;17:30:00;47;48;MEKTUP;11849;NULL
1;17:30:00;47;49;APG;11850;NULL
1;17:30:00;47;49;KARGO;11851;NULL
1;17:30:00;47;49;MEKTUP;11852;NULL
2;17:30:00;47;50;APG;11853;NULL
2;17:30:00;47;50;KARGO;11854;NULL
2;17:30:00;47;50;MEKTUP;11855;NULL
2;17:30:00;47;51;APG;11856;NULL
2;17:30:00;47;51;KARGO;11857;NULL
2;17:30:00;47;51;MEKTUP;11858;NULL
2;17:30:00;47;52;APG;11859;NULL
2;17:30:00;47;52;KARGO;11860;NULL
3;17:30:00;47;52;MEKTUP;11861;NULL
2;17:30:00;47;53;APG;11862;NULL
2;17:30:00;47;53;KARGO;11863;NULL
2;17:30:00;47;53;MEKTUP;11864;NULL
2;17:30:00;47;54;APG;11865;NULL
2;17:30:00;47;54;KARGO;11866;NULL
2;17:30:00;47;54;MEKTUP;11867;NULL
2;17:30:00;47;55;APG;11868;NULL
2;17:30:00;47;55;KARGO;11869;NULL
2;17:30:00;47;55;MEKTUP;11870;NULL
1;17:30:00;47;56;APG;11871;NULL
1;17:30:00;47;56;KARGO;11872;NULL
1;17:30:00;47;56;MEKTUP;11873;NULL
2;17:30:00;47;57;APG;11874;NULL
2;17:30:00;47;57;KARGO;11875;NULL
2;17:30:00;47;57;MEKTUP;11876;NULL
2;17:30:00;47;58;APG;11877;NULL
2;17:30:00;47;58;KARGO;11878;NULL
2;17:30:00;47;58;MEKTUP;11879;NULL
2;17:30:00;47;59;APG;11880;NULL
3;17:30:00;47;59;KARGO;11881;NULL
2;17:30:00;47;59;MEKTUP;11882;NULL
2;17:30:00;47;60;APG;11883;NULL
2;17:30:00;47;60;KARGO;11884;NULL
2;17:30:00;47;60;MEKTUP;11885;NULL
2;17:30:00;47;61;APG;11886;NULL
2;17:30:00;47;61;KARGO;11887;NULL
2;17:30:00;47;61;MEKTUP;11888;NULL
1;17:30:00;47;62;APG;11889;NULL
1;17:30:00;47;62;KARGO;11890;NULL
1;17:30:00;47;62;MEKTUP;11891;NULL
1;17:30:00;47;63;APG;11892;NULL
1;17:30:00;47;63;KARGO;11893;NULL
1;17:30:00;47;63;MEKTUP;11894;NULL
2;17:30:00;47;64;APG;11895;NULL
2;17:30:00;47;64;KARGO;11896;NULL
2;17:30:00;47;64;MEKTUP;11897;NULL
1;17:30:00;47;65;APG;11898;NULL
1;17:30:00;47;65;KARGO;11899;NULL
1;17:30:00;47;65;MEKTUP;11900;NULL
2;17:30:00;47;66;APG;11901;NULL
2;17:30:00;47;66;KARGO;11902;NULL
2;17:30:00;47;66;MEKTUP;11903;NULL
2;17:30:00;47;67;APG;11904;NULL
2;17:30:00;47;67;KARGO;11905;NULL
2;17:30:00;47;67;MEKTUP;11906;NULL
2;17:30:00;47;68;APG;11907;NULL
2;17:30:00;47;68;KARGO;11908;NULL
2;17:30:00;47;68;MEKTUP;11909;NULL
2;17:30:00;47;69;APG;11910;NULL
2;17:30:00;47;69;KARGO;11911;NULL
2;17:30:00;47;69;MEKTUP;11912;NULL
2;17:30:00;47;70;APG;11913;NULL
2;17:30:00;47;70;KARGO;11914;NULL
2;17:30:00;47;70;MEKTUP;11915;NULL
2;17:30:00;47;71;APG;11916;NULL
2;17:30:00;47;71;KARGO;11917;NULL
2;17:30:00;47;71;MEKTUP;11918;NULL
1;17:30:00;47;72;APG;11919;NULL
1;17:30:00;47;72;KARGO;11920;NULL
1;17:30:00;47;72;MEKTUP;11921;NULL
1;17:30:00;47;73;APG;11922;NULL
1;17:30:00;47;73;KARGO;11923;NULL
2;17:30:00;47;73;MEKTUP;11924;NULL
2;17:30:00;47;74;APG;11925;NULL
2;17:30:00;47;74;KARGO;11926;NULL
2;17:30:00;47;74;MEKTUP;11927;NULL
2;17:30:00;47;75;APG;11928;NULL
2;17:30:00;47;75;KARGO;11929;NULL
2;17:30:00;47;75;MEKTUP;11930;NULL
2;17:30:00;47;76;APG;11931;NULL
2;17:30:00;47;76;KARGO;11932;NULL
2;17:30:00;47;76;MEKTUP;11933;NULL
2;17:30:00;47;77;APG;11934;NULL
2;17:30:00;47;77;KARGO;11935;NULL
2;17:30:00;47;77;MEKTUP;11936;NULL
2;17:30:00;47;78;APG;11937;NULL
2;17:30:00;47;78;KARGO;11938;NULL
2;17:30:00;47;78;MEKTUP;11939;NULL
2;17:30:00;47;79;APG;11940;NULL
2;17:30:00;47;79;KARGO;11941;NULL
2;17:30:00;47;79;MEKTUP;11942;NULL
2;17:30:00;47;80;APG;11943;NULL
2;17:30:00;47;80;KARGO;11944;NULL
2;17:30:00;47;80;MEKTUP;11945;NULL
2;17:30:00;47;81;APG;11946;NULL
2;17:30:00;47;81;KARGO;11947;NULL
2;17:30:00;47;81;MEKTUP;11948;NULL
2;14:30:00;48;1;APG;11949;NULL
2;14:30:00;48;1;KARGO;11950;NULL
2;14:30:00;48;1;MEKTUP;11951;NULL
2;15:00:00;48;2;APG;11952;NULL
2;15:00:00;48;2;KARGO;11953;NULL
2;15:00:00;48;2;MEKTUP;11954;NULL
1;14:30:00;48;3;APG;11955;NULL
1;14:30:00;48;3;KARGO;11956;NULL
1;14:30:00;48;3;MEKTUP;11957;NULL
2;14:30:00;48;4;APG;11958;NULL
2;14:30:00;48;4;KARGO;11959;NULL
2;14:30:00;48;4;MEKTUP;11960;NULL
2;15:00:00;48;5;APG;11961;NULL
2;15:00:00;48;5;KARGO;11962;NULL
2;15:00:00;48;5;MEKTUP;11963;NULL
1;15:00:00;48;6;APG;11964;NULL
1;14:30:00;48;6;KARGO;11965;NULL
1;15:00:00;48;6;MEKTUP;11966;NULL
1;14:30:00;48;7;APG;11967;NULL
1;14:30:00;48;7;KARGO;11968;NULL
1;14:30:00;48;7;MEKTUP;11969;NULL
2;14:30:00;48;8;APG;11970;NULL
2;14:30:00;48;8;KARGO;11971;NULL
2;14:30:00;48;8;MEKTUP;11972;NULL
1;15:00:00;48;9;APG;11973;NULL
1;15:00:00;48;9;KARGO;11974;NULL
1;15:00:00;48;9;MEKTUP;11975;NULL
1;15:00:00;48;10;APG;11976;NULL
1;15:00:00;48;10;KARGO;11977;NULL
1;15:00:00;48;10;MEKTUP;11978;NULL
1;15:00:00;48;11;APG;11979;NULL
1;15:00:00;48;11;KARGO;11980;NULL
1;15:00:00;48;11;MEKTUP;11981;NULL
2;14:30:00;48;12;APG;11982;NULL
2;14:30:00;48;12;KARGO;11983;NULL
2;14:30:00;48;12;MEKTUP;11984;NULL
2;14:30:00;48;13;APG;11985;NULL
2;14:30:00;48;13;KARGO;11986;NULL
2;14:30:00;48;13;MEKTUP;11987;NULL
1;15:00:00;48;14;APG;11988;NULL
1;15:00:00;48;14;KARGO;11989;NULL
1;15:00:00;48;14;MEKTUP;11990;NULL
1;14:30:00;48;15;APG;11991;NULL
1;14:30:00;48;15;KARGO;11992;NULL
2;14:30:00;48;15;MEKTUP;11993;NULL
1;15:00:00;48;16;APG;11994;NULL
1;15:00:00;48;16;KARGO;11995;NULL
1;15:00:00;48;16;MEKTUP;11996;NULL
1;15:00:00;48;17;APG;11997;NULL
1;15:00:00;48;17;KARGO;11998;NULL
1;15:00:00;48;17;MEKTUP;11999;NULL
2;14:30:00;48;18;APG;12000;NULL
2;14:30:00;48;18;KARGO;12001;NULL
2;14:30:00;48;18;MEKTUP;12002;NULL
2;15:00:00;48;19;APG;12003;NULL
2;15:00:00;48;19;KARGO;12004;NULL
2;15:00:00;48;19;MEKTUP;12005;NULL
1;14:30:00;48;20;APG;12006;NULL
1;14:30:00;48;20;KARGO;12007;NULL
1;14:30:00;48;20;MEKTUP;12008;NULL
2;15:00:00;48;21;APG;12009;NULL
2;14:30:00;48;21;KARGO;12010;NULL
2;15:00:00;48;21;MEKTUP;12011;NULL
2;16:00:00;48;22;APG;12012;NULL
2;16:00:00;48;22;KARGO;12013;NULL
2;16:00:00;48;22;MEKTUP;12014;NULL
2;15:00:00;48;23;APG;12015;NULL
2;15:00:00;48;23;KARGO;12016;NULL
2;15:00:00;48;23;MEKTUP;12017;NULL
2;14:30:00;48;24;APG;12018;NULL
2;14:30:00;48;24;KARGO;12019;NULL
2;14:30:00;48;24;MEKTUP;12020;NULL
1;15:00:00;48;25;APG;12021;NULL
2;14:30:00;48;25;KARGO;12022;NULL
2;14:30:00;48;25;MEKTUP;12023;NULL
1;14:30:00;48;26;APG;12024;NULL
1;14:30:00;48;26;KARGO;12025;NULL
1;14:30:00;48;26;MEKTUP;12026;NULL
2;16:00:00;48;27;APG;12027;NULL
2;16:00:00;48;27;KARGO;12028;NULL
2;16:00:00;48;27;MEKTUP;12029;NULL
2;16:00:00;48;28;APG;12030;NULL
2;16:00:00;48;28;KARGO;12031;NULL
2;16:00:00;48;28;MEKTUP;12032;NULL
2;14:30:00;48;29;APG;12033;NULL
2;14:30:00;48;29;KARGO;12034;NULL
2;14:30:00;48;29;MEKTUP;12035;NULL
3;14:30:00;48;30;APG;12036;NULL
3;14:30:00;48;30;KARGO;12037;NULL
3;14:30:00;48;30;MEKTUP;12038;NULL
2;14:30:00;48;31;APG;12039;NULL
2;14:30:00;48;31;KARGO;12040;NULL
2;14:30:00;48;31;MEKTUP;12041;NULL
1;14:30:00;48;32;APG;12042;NULL
1;14:30:00;48;32;KARGO;12043;NULL
1;14:30:00;48;32;MEKTUP;12044;NULL
2;14:30:00;48;33;APG;12045;NULL
2;14:30:00;48;33;KARGO;12046;NULL
2;14:30:00;48;33;MEKTUP;12047;NULL
1;14:00:00;48;34;APG;12048;NULL
1;16:00:00;48;34;APG;12049;NULL
1;14:00:00;48;34;KARGO;12050;NULL
1;16:00:00;48;34;KARGO;12051;NULL
1;14:00:00;48;34;MEKTUP;12052;NULL
1;16:00:00;48;34;MEKTUP;12053;NULL
1;15:00:00;48;35;APG;12054;NULL
1;15:00:00;48;35;KARGO;12055;NULL
1;15:00:00;48;35;MEKTUP;12056;NULL
2;14:30:00;48;36;APG;12057;NULL
2;14:30:00;48;36;KARGO;12058;NULL
2;14:30:00;48;36;MEKTUP;12059;NULL
2;15:00:00;48;37;APG;12060;NULL
2;15:00:00;48;37;KARGO;12061;NULL
2;15:00:00;48;37;MEKTUP;12062;NULL
1;14:30:00;48;38;APG;12063;NULL
1;14:30:00;48;38;KARGO;12064;NULL
2;14:30:00;48;38;MEKTUP;12065;NULL
2;16:00:00;48;39;APG;12066;NULL
2;16:00:00;48;39;KARGO;12067;NULL
2;16:00:00;48;39;MEKTUP;12068;NULL
2;14:30:00;48;40;APG;12069;NULL
2;14:30:00;48;40;KARGO;12070;NULL
2;14:30:00;48;40;MEKTUP;12071;NULL
1;15:00:00;48;41;APG;12072;NULL
1;15:00:00;48;41;KARGO;12073;NULL
1;15:00:00;48;41;MEKTUP;12074;NULL
1;14:30:00;48;42;APG;12075;NULL
1;14:30:00;48;42;KARGO;12076;NULL
1;14:30:00;48;42;MEKTUP;12077;NULL
1;14:30:00;48;43;APG;12078;NULL
1;14:30:00;48;43;KARGO;12079;NULL
1;14:30:00;48;43;MEKTUP;12080;NULL
2;15:00:00;48;44;APG;12081;NULL
2;15:00:00;48;44;KARGO;12082;NULL
2;15:00:00;48;44;MEKTUP;12083;NULL
1;16:00:00;48;45;APG;12084;NULL
1;16:00:00;48;45;KARGO;12085;NULL
1;16:00:00;48;45;MEKTUP;12086;NULL
2;16:00:00;48;46;APG;12087;NULL
2;16:00:00;48;46;KARGO;12088;NULL
2;16:00:00;48;46;MEKTUP;12089;NULL
2;14:30:00;48;47;APG;12090;NULL
2;14:30:00;48;47;KARGO;12091;NULL
2;14:30:00;48;47;MEKTUP;12092;NULL
2;14:30:00;48;49;APG;12093;NULL
2;14:30:00;48;49;KARGO;12094;NULL
2;14:30:00;48;49;MEKTUP;12095;NULL
2;14:30:00;48;50;APG;12096;NULL
2;14:30:00;48;50;KARGO;12097;NULL
2;14:30:00;48;50;MEKTUP;12098;NULL
2;14:30:00;48;51;APG;12099;NULL
2;14:30:00;48;51;KARGO;12100;NULL
2;14:30:00;48;51;MEKTUP;12101;NULL
2;16:00:00;48;52;APG;12102;NULL
2;16:00:00;48;52;KARGO;12103;NULL
2;16:00:00;48;52;MEKTUP;12104;NULL
2;16:00:00;48;53;APG;12105;NULL
2;16:00:00;48;53;KARGO;12106;NULL
2;16:00:00;48;53;MEKTUP;12107;NULL
1;15:00:00;48;54;APG;12108;NULL
1;15:00:00;48;54;KARGO;12109;NULL
1;15:00:00;48;54;MEKTUP;12110;NULL
2;16:00:00;48;55;APG;12111;NULL
2;16:00:00;48;55;KARGO;12112;NULL
2;16:00:00;48;55;MEKTUP;12113;NULL
2;14:30:00;48;56;APG;12114;NULL
2;14:30:00;48;56;KARGO;12115;NULL
2;14:30:00;48;56;MEKTUP;12116;NULL
2;14:30:00;48;57;APG;12117;NULL
2;14:30:00;48;57;KARGO;12118;NULL
2;14:30:00;48;57;MEKTUP;12119;NULL
2;14:30:00;48;58;APG;12120;NULL
2;14:30:00;48;58;KARGO;12121;NULL
2;14:30:00;48;58;MEKTUP;12122;NULL
2;16:00:00;48;59;APG;12123;NULL
2;16:00:00;48;59;KARGO;12124;NULL
2;16:00:00;48;59;MEKTUP;12125;NULL
2;14:30:00;48;60;APG;12126;NULL
2;14:30:00;48;60;KARGO;12127;NULL
2;14:30:00;48;60;MEKTUP;12128;NULL
2;16:00:00;48;61;APG;12129;NULL
2;16:00:00;48;61;KARGO;12130;NULL
2;16:00:00;48;61;MEKTUP;12131;NULL
2;15:00:00;48;62;APG;12132;NULL
2;15:00:00;48;62;KARGO;12133;NULL
2;15:00:00;48;62;MEKTUP;12134;NULL
2;16:00:00;48;63;APG;12135;NULL
2;16:00:00;48;63;KARGO;12136;NULL
2;16:00:00;48;63;MEKTUP;12137;NULL
1;14:30:00;48;64;APG;12138;NULL
1;14:30:00;48;64;KARGO;12139;NULL
1;14:30:00;48;64;MEKTUP;12140;NULL
2;14:30:00;48;65;APG;12141;NULL
2;14:30:00;48;65;KARGO;12142;NULL
2;14:30:00;48;65;MEKTUP;12143;NULL
2;14:30:00;48;66;APG;12144;NULL
2;14:30:00;48;66;KARGO;12145;NULL
2;14:30:00;48;66;MEKTUP;12146;NULL
1;15:00:00;48;67;APG;12147;NULL
1;15:00:00;48;67;KARGO;12148;NULL
1;15:00:00;48;67;MEKTUP;12149;NULL
2;14:30:00;48;68;APG;12150;NULL
2;14:30:00;48;68;KARGO;12151;NULL
2;14:30:00;48;68;MEKTUP;12152;NULL
2;14:30:00;48;69;APG;12153;NULL
2;14:30:00;48;69;KARGO;12154;NULL
2;14:30:00;48;69;MEKTUP;12155;NULL
1;14:30:00;48;70;APG;12156;NULL
1;14:30:00;48;70;KARGO;12157;NULL
1;14:30:00;48;70;MEKTUP;12158;NULL
2;14:30:00;48;71;APG;12159;NULL
2;14:30:00;48;71;KARGO;12160;NULL
2;14:30:00;48;71;MEKTUP;12161;NULL
2;15:00:00;48;72;APG;12162;NULL
2;14:30:00;48;72;KARGO;12163;NULL
2;15:00:00;48;72;MEKTUP;12164;NULL
2;14:30:00;48;73;APG;12165;NULL
2;14:30:00;48;73;KARGO;12166;NULL
3;14:30:00;48;73;MEKTUP;12167;NULL
1;15:00:00;48;74;APG;12168;NULL
1;15:00:00;48;74;KARGO;12169;NULL
1;15:00:00;48;74;MEKTUP;12170;NULL
2;14:30:00;48;75;APG;12171;NULL
2;14:30:00;48;75;KARGO;12172;NULL
2;14:30:00;48;75;MEKTUP;12173;NULL
2;14:30:00;48;76;APG;12174;NULL
2;14:30:00;48;76;KARGO;12175;NULL
2;14:30:00;48;76;MEKTUP;12176;NULL
1;15:00:00;48;77;APG;12177;NULL
1;15:00:00;48;77;KARGO;12178;NULL
1;15:00:00;48;77;MEKTUP;12179;NULL
1;15:00:00;48;78;APG;12180;NULL
1;15:00:00;48;78;KARGO;12181;NULL
2;15:00:00;48;78;MEKTUP;12182;NULL
2;16:00:00;48;79;APG;12183;NULL
2;16:00:00;48;79;KARGO;12184;NULL
2;16:00:00;48;79;MEKTUP;12185;NULL
2;14:30:00;48;80;APG;12186;NULL
2;14:30:00;48;80;KARGO;12187;NULL
2;14:30:00;48;80;MEKTUP;12188;NULL
1;15:00:00;48;81;APG;12189;NULL
1;15:00:00;48;81;KARGO;12190;NULL
1;15:00:00;48;81;MEKTUP;12191;NULL
1;14:15:00;49;1;APG;12192;NULL
2;17:30:00;49;1;KARGO;12193;NULL
1;14:15:00;49;1;MEKTUP;12194;NULL
2;17:30:00;49;2;APG;12195;NULL
2;17:30:00;49;2;KARGO;12196;NULL
2;17:30:00;49;2;MEKTUP;12197;NULL
2;16:30:00;49;3;APG;12198;NULL
2;16:30:00;49;3;KARGO;12199;NULL
2;16:30:00;49;3;MEKTUP;12200;NULL
1;16:30:00;49;4;APG;12201;NULL
1;16:30:00;49;4;KARGO;12202;NULL
1;16:30:00;49;4;MEKTUP;12203;NULL
1;16:30:00;49;5;APG;12204;NULL
1;16:30:00;49;5;KARGO;12205;NULL
2;16:30:00;49;5;MEKTUP;12206;NULL
1;14:15:00;49;6;APG;12207;NULL
2;17:30:00;49;6;KARGO;12208;NULL
1;14:15:00;49;6;MEKTUP;12209;NULL
1;14:15:00;49;7;APG;12210;NULL
2;16:30:00;49;7;KARGO;12211;NULL
1;14:15:00;49;7;MEKTUP;12212;NULL
1;16:30:00;49;8;APG;12213;NULL
1;16:30:00;49;8;KARGO;12214;NULL
1;16:30:00;49;8;MEKTUP;12215;NULL
1;14:15:00;49;9;APG;12216;NULL
2;16:30:00;49;9;KARGO;12217;NULL
1;14:15:00;49;9;MEKTUP;12218;NULL
2;16:30:00;49;10;APG;12219;NULL
2;16:30:00;49;10;KARGO;12220;NULL
2;16:30:00;49;10;MEKTUP;12221;NULL
2;16:30:00;49;11;APG;12222;NULL
2;16:30:00;49;11;KARGO;12223;NULL
2;16:30:00;49;11;MEKTUP;12224;NULL
1;13:15:00;49;12;APG;12225;NULL
1;17:30:00;49;12;APG;12226;NULL
1;13:15:00;49;12;KARGO;12227;NULL
1;17:30:00;49;12;KARGO;12228;NULL
1;13:15:00;49;12;MEKTUP;12229;NULL
1;17:30:00;49;12;MEKTUP;12230;NULL
1;17:30:00;49;13;APG;12231;NULL
1;17:30:00;49;13;KARGO;12232;NULL
1;17:30:00;49;13;MEKTUP;12233;NULL
2;16:30:00;49;14;APG;12234;NULL
2;16:30:00;49;14;KARGO;12235;NULL
2;16:30:00;49;14;MEKTUP;12236;NULL
2;16:30:00;49;15;APG;12237;NULL
2;16:30:00;49;15;KARGO;12238;NULL
3;16:30:00;49;15;MEKTUP;12239;NULL
